WKT	OBJECTID_1	OBJECTID	LOCATIONID	DATE_	HOURLYRATE	TIMELIMIT	EMPTYPOLE	YOKEDPOLE	RSTRCTDAY	RSTRCTTIME	GPSTIME	IKEDIST	IKELAT	IKELONG	IKEALT	TGTLAT	TGTLONG	TGTALT	IKERAWBRG	IKEPITCH	IKEROLL	IKEMAGDEC	EPE	IKEPDOP	IKEGPSFIX	IKEIMAGE	ET_ID	SERIALNUM	CR_ID	RSTRCTDAY2	RSTRCTTIM2	STRCTLEVEL	MBSPACES	TIMELIMIT2	BATTCHGZON	BATTCNGMON
"POINT (-118.49361561290652 34.020379979570727)"	4903	5531	AZ0707	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904839	CR07	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49366937300449 34.020338096114855)"	4904	5532	AZ0705	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904837	CR07	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.4937213898687 34.020292168259303)"	4905	5533	AZ0703	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904826	CR07	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49376500859586 34.020259154084776)"	4906	5534	AZ0701	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904861	CR07	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49414952165225 34.019947390776863)"	4907	5535	AZ0617	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 244598 2009-10-06-12-56-52	0	0	0	0	0	0	0	0	0	0	0	0	5.7584720196	True	 	0	904755	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49420792055624 34.019899275601887)"	4908	5536	AZ0615	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 244653 2009-10-06-12-57-47	0	0	0	0	0	0	0	0	0	0	0	0	4.4011362169	True	 	0	904771	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49425363122067 34.019862691615884)"	4909	5537	AZ0613	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 244717 2009-10-06-12-58-52	0	0	0	0	0	0	0	0	0	0	0	0	4.6518813398	True	 	0	904743	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49431456091689 34.019814138698571)"	4910	5538	AZ0611	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 244773 2009-10-06-12-59-47	0	0	0	0	0	0	0	0	0	0	0	0	5.0219518118	True	 	0	904700	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49435905786092 34.019777382941342)"	4911	5539	AZ0609	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 244827 2009-10-06-13-00-42	0	0	0	0	0	0	0	0	0	0	0	0	4.7010637094	True	 	0	904719	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49449510133473 34.019668380788325)"	4912	5540	AZ0607	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 244908 2009-10-06-13-02-03	0	0	0	0	0	0	0	0	0	0	0	0	5.0477717856	True	 	0	904756	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.4945486598794 34.019625153573536)"	4913	5541	AZ0605	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245080 2009-10-06-13-04-55	0	0	0	0	0	0	0	0	0	0	0	0	4.4384682042	True	 	0	904762	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49459871476957 34.019583571570095)"	4914	5542	AZ0603	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245134 2009-10-06-13-05-49	0	0	0	0	0	0	0	0	0	0	0	0	5.4083269132	True	 	0	904753	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49465092082444 34.019540326411281)"	4915	5543	AZ0601	656749568	1	30 min	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245197 2009-10-06-13-06-51	0	0	0	0	0	0	0	0	0	0	0	0	3.7336309405	True	 	0	903329	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49506007735283 34.019209995733952)"	4916	5544	AZ0521	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245321 2009-10-06-13-08-56	0	0	0	0	0	0	0	0	0	0	0	0	3.848376281	True	 	0	903655	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.4951083820134 34.019169126599209)"	4917	5545	AZ0519	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245372 2009-10-06-13-09-47	0	0	0	0	0	0	0	0	0	0	0	0	3.848376281	True	 	0	903642	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49515991588957 34.019127827689054)"	4918	5546	AZ0517	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245437 2009-10-06-13-10-52	0	0	0	0	0	0	0	0	0	0	0	0	3.848376281	True	 	0	903648	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.4952081531539 34.019087844099623)"	4919	5547	AZ0515	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245503 2009-10-06-13-11-58	0	0	0	0	0	0	0	0	0	0	0	0	3.5468295702	True	 	0	903632	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49526607807701 34.019044180339328)"	4920	5548	AZ0513	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245548 2009-10-06-13-12-43	0	0	0	0	0	0	0	0	0	0	0	0	3.5468295702	True	 	0	903579	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49530680754403 34.019009984726203)"	4921	5549	AZ0511	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245601 2009-10-06-13-13-36	0	0	0	0	0	0	0	0	0	0	0	0	3.4539832078	True	 	0	903567	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.4955165948043 34.018839466276205)"	4922	5550	AZ0507	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245658 2009-10-06-13-14-33	0	0	0	0	0	0	0	0	0	0	0	0	3.3241540277	True	 	0	903592	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49557018439856 34.018795444224672)"	4923	5551	AZ0505	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245800 2009-10-06-13-16-55	0	0	0	0	0	0	0	0	0	0	0	0	3.2310988843	True	 	0	903588	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49562041168969 34.018757548372406)"	4924	5552	AZ0503	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245851 2009-10-06-13-17-45	0	0	0	0	0	0	0	0	0	0	0	0	3.2310988843	True	 	0	903512	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49566433185343 34.018721580639721)"	4925	5553	AZ0501	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245894 2009-10-06-13-18-29	0	0	0	0	0	0	0	0	0	0	0	0	3.2310988843	True	 	0	903562	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49605958783525 34.018399701448331)"	4926	5554	AZ0415	656749568	1	30 min	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 245991 2009-10-06-13-20-05	0	0	0	0	0	0	0	0	0	0	0	0	3.1016124839	True	 	0	903291	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49612249805175 34.018348817116774)"	4927	5555	AZ0413	656749568	1	30 min	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 246041 2009-10-06-13-20-56	0	0	0	0	0	0	0	0	0	0	0	0	4.5694638635	True	 	0	903269	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49616269111748 34.018316300276048)"	4928	5556	AZ0411	656749568	1	30 min	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 246084 2009-10-06-13-21-38	0	0	0	0	0	0	0	0	0	0	0	0	3.0083217913	True	 	0	903307	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49641289282727 34.018112145492637)"	4929	5557	AZ0409	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 246160 2009-10-06-13-22-55	0	0	0	0	0	0	0	0	0	0	0	0	5.0249378106	True	 	0	904884	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.4964685228491 34.018067665684022)"	4930	5558	AZ0407	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 246222 2009-10-06-13-23-57	0	0	0	0	0	0	0	0	0	0	0	0	6.0901559914	True	 	0	904891	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49651893994458 34.018024310772773)"	4931	5559	AZ0405	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 246296 2009-10-06-13-25-10	0	0	0	0	0	0	0	0	0	0	0	0	5.0249378106	True	 	0	904882	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49657076507208 34.017982884745706)"	4932	5560	AZ0403	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 246357 2009-10-06-13-26-11	0	0	0	0	0	0	0	0	0	0	0	0	5.0249378106	True	 	0	904850	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49661010235657 34.017950894167008)"	4933	5561	AZ0401	656749568	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 246405 2009-10-06-13-27-00	0	0	0	0	0	0	0	0	0	0	0	0	4.837354649	True	 	0	904879	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49700853481455 34.017627675328981)"	4934	5562	AZ0319	656749568	1	30 min	F	F	7 Days	9 a.m. - 2 a.m.	1552 246573 2009-10-06-13-29-47	0	0	0	0	0	0	0	0	0	0	0	0	5.280151513	True	 	0	903685	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.49705647378255 34.01759062492404)"	4935	5563	AZ0317	656749568	1	1 hr	F	F	7 Days	9 a.m. - 2 a.m.	1552 246650 2009-10-06-13-31-05	0	0	0	0	0	0	0	0	0	0	0	0	4.9396356141	True	 	0	903484	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.49710893426879 34.017549078848731)"	4936	5564	AZ0315	656749568	1	1 hr	F	F	7 Days	9 a.m. - 2 a.m.	1552 246732 2009-10-06-13-32-27	0	0	0	0	0	0	0	0	0	0	0	0	4.9396356141	True	 	0	903504	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.49715980830717 34.017509305394739)"	4937	5565	AZ0313	656749568	1	1 hr	F	F	7 Days	9 a.m. - 2 a.m.	1552 246811 2009-10-06-13-33-46	0	0	0	0	0	0	0	0	0	0	0	0	4.5221676218	True	 	0	903617	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.4972003437544 34.017473869424265)"	4938	5566	AZ0311	656749568	1	1 hr	F	F	7 Days	9 a.m. - 2 a.m.	1552 246891 2009-10-06-13-35-06	0	0	0	0	0	0	0	0	0	0	0	0	5.3413481444	True	 	0	903608	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.49733587903026 34.017362764665179)"	4939	5567	AZ0309	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 246978 2009-10-06-13-36-33	0	0	0	0	0	0	0	0	0	0	0	0	4.9396356141	True	 	0	903485	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49739439357892 34.017315772582194)"	4940	5568	AZ0307	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 247043 2009-10-06-13-37-38	0	0	0	0	0	0	0	0	0	0	0	0	4.9396356141	True	 	0	903614	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49744392555736 34.017278851590504)"	4941	5569	AZ0305	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 247095 2009-10-06-13-38-29	0	0	0	0	0	0	0	0	0	0	0	0	5.3413481444	True	 	0	903434	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49789132736456 34.016912635675645)"	4942	5572	AZ0223	656749568	1	1 hr	F	F	7 Days	9 a.m. - 6 p.m.	1552 247605 2009-10-06-13-47-00	0	0	0	0	0	0	0	0	0	0	0	0	4.9091750835	True	 	0	903514	CR03	7 Days	12 a.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49793505047819 34.016878630570609)"	4943	5573	AZ0221	656749568	1	1 hr	F	F	7 Days	9 a.m. - 6 p.m.	1552 247666 2009-10-06-13-48-01	0	0	0	0	0	0	0	0	0	0	0	0	5.3263495942	True	 	0	903571	CR03	7 Days	12 a.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49798269301102 34.016838844855208)"	4944	5574	AZ0219	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 247787 2009-10-06-13-50-02	0	0	0	0	0	0	0	0	0	0	0	0	4.8259714048	True	 	0	902890	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49803810110868 34.01679555977119)"	4945	5575	AZ0217	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903611	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49808986397433 34.016752475419764)"	4946	5576	AZ0215	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903619	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49813704793941 34.016716796231528)"	4947	5577	AZ0213	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903481	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49826887095873 34.016612677321739)"	4948	5578	AZ0211	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903387	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49830986842754 34.016576256394735)"	4949	5579	AZ0209	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903357	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49835179702883 34.016541123511459)"	4950	5580	AZ0207	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903541	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49841519802136 34.016487854093171)"	4951	5581	AZ0205	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903576	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49846447903285 34.016449852774493)"	4952	5582	AZ0203	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903415	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49850944329522 34.016415091355078)"	4953	5583	AZ0201	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	902888	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49886488291958 34.016130288891652)"	4954	5584	AZ0115	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904663	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.4989114098032 34.016092376303995)"	4955	5585	AZ0113	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904763	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49896531559449 34.01604768699837)"	4956	5586	AZ0111	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	905313	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49901765903896 34.016005170519819)"	4957	5587	AZ0109	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904650	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49906737102741 34.015964734826341)"	4958	5588	AZ0107	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	906651	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49938722751455 34.015702692074598)"	4959	5589	AZ0105	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904656	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49943135559593 34.015664912720297)"	4960	5590	AZ0103	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904679	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49947361655148 34.01563138370701)"	4961	5591	AZ0101	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904653	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49926618238693 34.015603453999987)"	4962	5592	AZ0100	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 249701 2009-10-06-14-21-56	0	0	0	0	0	0	0	0	0	0	0	0	4.8846698967	True	 	0	904759	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.4992161348911 34.01564167789099)"	4963	5593	AZ0102	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 249788 2009-10-06-14-23-23	0	0	0	0	0	0	0	0	0	0	0	0	5.0159744816	True	 	0	904665	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49916409293584 34.015686041359295)"	4964	5594	AZ0104	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904652	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49911481067763 34.015725883907955)"	4965	5595	AZ0106	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904702	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49907141682209 34.015759004575273)"	4966	5596	AZ0108	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904362	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49894591265567 34.015863008093476)"	4967	5597	AZ0110	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904773	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49889458228866 34.015904743229065)"	4968	5598	AZ0112	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904714	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49884322047464 34.015946478472699)"	4969	5599	AZ0114	656749568	1	2 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904758	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49833685273052 34.016355741834367)"	4970	5600	AZ0200	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903373	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49828578948826 34.016397711809596)"	4971	5601	AZ0202	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903566	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49822951132032 34.016442086049196)"	4972	5602	AZ0204	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903610	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49817020694996 34.016491711580947)"	4973	5603	AZ0206	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903362	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49812115467766 34.016531972888757)"	4974	5604	AZ0208	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903531	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49741268443817 34.017104150747052)"	4975	5605	AZ0300	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 250553 2009-10-06-14-36-07	0	0	0	0	0	0	0	0	0	0	0	0	6.3063460102	True	 	0	903616	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49735199096013 34.017153015292806)"	4976	5606	AZ0302	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 250605 2009-10-06-14-36-59	0	0	0	0	0	0	0	0	0	0	0	0	5.7271284253	True	 	0	903613	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.4973081108748 34.017188908649963)"	4977	5607	AZ0304	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 250654 2009-10-06-14-37-48	0	0	0	0	0	0	0	0	0	0	0	0	5.6035702904	True	 	0	903626	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49725709342857 34.017229829512132)"	4978	5608	AZ0306	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 250782 2009-10-06-14-39-57	0	0	0	0	0	0	0	0	0	0	0	0	4.6529560497	True	 	0	903468	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49720632990805 34.017270310258368)"	4979	5609	AZ0308	656749568	1	1 hr	F	F	Thu - Tue	9 a.m. - 2 a.m.	1552 250844 2009-10-06-14-40-59	0	0	0	0	0	0	0	0	0	0	0	0	4.4294469181	True	 	0	903623	CR03	Wed	2 p.m. - 2 a.m.	0	0	 	BZ01	JANUARY
"POINT (-118.49694560648001 34.0174823984566)"	4980	5610	AZ0310	656749568	1	15 min	F	F	7 Days	9 a.m. - 2 a.m.	1552 250918 2009-10-06-14-42-12	0	0	0	0	0	0	0	0	0	0	0	0	5.3413481444	True	 	0	903294	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.49690223842826 34.017518339142043)"	4981	5611	AZ0312	656749568	1	15 min	F	F	7 Days	9 a.m. - 2 a.m.	1552 250977 2009-10-06-14-43-11	0	0	0	0	0	0	0	0	0	0	0	0	5.2773099208	True	 	0	903249	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.49683683128946 34.017570446725976)"	4982	5612	AZ0314	656749568	1	15 min	F	F	7 Days	9 a.m. - 2 a.m.	1552 251046 2009-10-06-14-44-21	0	0	0	0	0	0	0	0	0	0	0	0	5.9464274989	True	 	0	903232	CR03	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.49647277038233 34.017854879266231)"	4983	5613	AZ0400	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903581	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49643107854794 34.017899508207861)"	4984	5614	AZ0402	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903488	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49637951025862 34.017940065840342)"	4985	5615	AZ0404	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903551	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49632727945426 34.017982835840918)"	4986	5616	AZ0406	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903556	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49627518794762 34.018025187834667)"	4987	5617	AZ0408	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903536	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49623356864241 34.018059986054524)"	4988	5618	AZ0410	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903545	CR05	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49555520518841 34.0186114218629)"	4989	5619	AZ0500	656749568	1	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1552 251587 2009-10-06-14-53-22	0	0	0	0	0	0	0	0	0	0	0	0	3.2249030993	True	 	0	903383	CR06	 	 	0	0	 	BZ02	FEBRUARY
